Scientist,University,Degree,isPostGrad
199ff5d5-ec3d-439e-ac11-61e24ae69b38,University College Dublin,master's degree economics 1st class honours,TRUE
97ee000c-993b-4b5f-8c13-22dc94ae5765,Cornell University,doctor of philosophy (phd) computational biology,TRUE
0fc44c40-7480-41c4-9287-5fe4ccced87c,University of Pretoria/Universiteit van Pretoria,master of science (msc) mathematical statistics cum laude,TRUE
d1d692c8-e03b-41a6-bac9-4037975d1401,Georgia Institute of Technology,"master's degree master of science in computer science (mscs), machine learning distinction",TRUE
3608e5a7-43ad-4b94-b29c-0449ea3937a2,The London School of Economics and Political Science (LSE),msc data science,TRUE
edd7c85c-a9ee-4f30-91aa-12c129ee4b07,"University of California, Los Angeles",doctor of philosophy (phd) biostatistics 3.94,TRUE
edd7c85c-a9ee-4f30-91aa-12c129ee4b07,"University of California, Los Angeles",master of science (ms) biostatistics 3.92,TRUE
38fd2e31-3412-467d-8df0-a433fa5a3951,IIIT Hyderabad,master's degree computational linguistics,TRUE
348db1be-66b4-4b2e-8c4a-19ddae26f39d,University of Cambridge,master's degree advanced computer science graduated with distinction (cambridge phd condition),TRUE
348db1be-66b4-4b2e-8c4a-19ddae26f39d,Delft University of Technology,"doctor of philosophy (ph.d.) computer science, complex networks, network science, networking cum laude (top 5% of the phd graduates in the netherlands)",TRUE
348db1be-66b4-4b2e-8c4a-19ddae26f39d,Ss. Cyril and Methodius University in Skopje,"master's degree software engineering gpa 10.0/10, summa cum laude, top 1/of 50",TRUE
1de936a5-d59a-4440-88de-28d19e126c87,Brandeis University,master of science - ms strategic analytics,TRUE
b788096f-8d98-4d21-b2c9-d9e5a18b672f,The University of Tokyo,master's degree language and information science,TRUE
f3503209-0a49-4455-bd87-0ef4c33c75fd,National University of Cuyo. Balseiro Institute. ,master's degree physics,TRUE
0150af68-794e-4361-af8a-ba24ed1cd626,University of Southern California,master of science - ms analytics 3.57,TRUE
83777c0c-e5e7-421a-b73c-e59b1fa1d81b,Indiana University Bloomington,master’s degree data science 3.66,TRUE
6cdbf090-8821-4ce9-9e7a-9a8c385e92ed,University of Virginia,master’s degree data science,TRUE
6cdbf090-8821-4ce9-9e7a-9a8c385e92ed,Virginia Commonwealth University,master's degree biomedical/medical engineering 3.52,TRUE
b9f2a4a0-8a52-478a-bf53-346c9fda3272,Maastricht University,research master cognitive neuroscience 8.5,TRUE
2ea945b0-531a-4f30-9de4-1f77d782e4ee,Stanford University,m.s. statistics 3.95,TRUE
4919bb27-244c-4b7b-b64f-14e951eae578,The University of Texas at Austin,doctor of philosophy (phd) cell and molecular biology,TRUE
e47aa245-fe56-49e0-b20c-ac4f02f138d6,Texas A&M University,master's degree computer science,TRUE
13d0d1c8-f05a-4164-acd3-05a316724a1b,Tel Aviv University,"master of business administration (m.b.a.) finance, general graduated with honors",TRUE
18dc0a1d-d1bf-4b5c-877d-1f0a7c59c185,Columbia University in the City of New York,master of science - ms business analytics,TRUE
0ee0bb5f-71b9-4156-91c0-50cb8480ef0f,Brigham Young University,ms ecology and evolutionary biology,TRUE
11fc44d5-8f19-4243-bee0-b3a538f1e5c7,University of Cambridge,"phd cognitive neuroscience (fmri, spoken language processing & brain aging)",TRUE
11fc44d5-8f19-4243-bee0-b3a538f1e5c7,Peking University,"msc cognitive neuroscience (eeg, written language comprehension in the brain)",TRUE
f1a8a79e-248c-4200-95a8-d7125fb66e56,The George Washington University,master of science - ms statistics 3.81/4.0,TRUE
ae9bd84b-d189-4ef6-8728-cc0019a88ef8,King's College London,msci physics,TRUE
0f3a5d4e-c345-4d96-9d50-355074ec2bf5,University of Cambridge,master of philosophy - mphil criminological research distinction,TRUE
848a0765-3575-4469-9761-ab1824f3a95e,University of Jammu,master's degree m. philosophy in statistics a,TRUE
848a0765-3575-4469-9761-ab1824f3a95e,Panjab University,master's degree statistics a,TRUE
0501990c-a4d6-4f27-a194-367df1a8f7d8,University of Virginia,master's degree statistics,TRUE
a9f5b0c8-238a-4852-8234-b6cdccdc2870,Rochester Institute of Technology,master of science - ms applied statistics,TRUE
44296be5-351b-4b59-9b0f-0b8e3f1cb1a6,Delhi Technological University,master's degree m tech in computer science,TRUE
f4fd406f-d018-40bb-a238-8c342ebbe675,Jadavpur University,master of engineering - meng,TRUE
f4fd406f-d018-40bb-a238-8c342ebbe675,West Bengal University of Technology,master of computer applications (mca),TRUE
30ef823a-dac0-4430-af86-8e06b85445b8,"University of California, Irvine",doctor of philosophy (ph.d.) computer science,TRUE
30ef823a-dac0-4430-af86-8e06b85445b8,"University of California, Irvine",master's degree computer science,TRUE
669841b2-2871-4838-96ba-3ec096eabde3,University of Essex,doctor of philosophy (phd) computer science,TRUE
669841b2-2871-4838-96ba-3ec096eabde3,University of Essex,master of science (ms) computer science,TRUE
e1bdc6ed-2405-4dac-8943-0816a5fdd610,Stanford University,m.s. operations research,TRUE
e1bdc6ed-2405-4dac-8943-0816a5fdd610,William & Mary,"b.s. mathematics, philosophy",TRUE
639e922d-337f-4c73-a918-92c29e1b218c,Teknillinen korkeakoulu-Tekniska högskolan,master of science computer science,TRUE
a13e3e7b-888b-4724-ac28-6e1a18252ec5,Leuphana University of Lüneburg,master’s degree management and data science,TRUE
a6508c46-ac23-4080-b5ae-321f7c969b65,Regis University,master of science (m.s.) data science gpa 4.0,TRUE
523151ec-4688-4e48-a5a9-41856e16abf4,Georgia State University - J. Mack Robinson College of Business,master of science (m.s.) analytics 3.68,TRUE
3e55be8c-dad5-4bee-9845-e5db512d6183,"University of California, Berkeley",master’s degree engineering gpa: 3.78/4,TRUE
3e55be8c-dad5-4bee-9845-e5db512d6183,Ecole polytechnique fédérale de Lausanne,master of science - ms engineering gpa: 3.79/4 (top 5%),TRUE
b8d333b4-a6c7-4222-8b83-691a00e024ec,Cornell University,master of science (m.s.) operations research,TRUE
77d9eab1-6590-4623-91a1-f772a2947f73,The University of New Mexico,phd computer science,TRUE
77d9eab1-6590-4623-91a1-f772a2947f73,The University of New Mexico,m.s. computer science,TRUE
78b25f32-ae12-4ba9-a314-c71a9afb25b7,University of Wisconsin Eau Claire,master of science (m.s.) data science,TRUE
5ce41552-841c-4c39-9322-7938b19eef21,"University of California, Irvine",master of science (m.s.) statistics,TRUE
337cbdf8-180e-4936-bd79-5a91bb594a2a,University of London,master of science (m.s.) quantitative finance and mathematics,TRUE
337cbdf8-180e-4936-bd79-5a91bb594a2a,Monash University,master of science (m.s.) business information systems,TRUE
c2157c15-63f6-4543-90e9-5e9194a83d4a,Stanford University,"ms, department of biomedical data science, biomedical informatics",TRUE
c2157c15-63f6-4543-90e9-5e9194a83d4a,University of Chicago,ph.d. genetics,TRUE
8cdc289e-1582-42b3-b55d-490e45dff193,Caltech,doctor of philosophy - phd chemical engineering,TRUE
965b4bf5-01ca-4007-8b6e-a8aba65046a2,"University of Tennessee, Knoxville",master’s degree business analytics,TRUE
3e449eb2-1744-42ac-9cf0-edba33cd6d2a,Columbia Engineering,master of science (msc) operations research,TRUE
3e449eb2-1744-42ac-9cf0-edba33cd6d2a,Ecole polytechnique,"master of science (m.sc.) applied mathematics, economics",TRUE
5a24da84-7762-4fda-8de5-3a26a20c4e90,Virginia Tech,ms geology,TRUE
d434c497-d04f-4d02-a719-479fc0b344fc,Massachusetts Institute of Technology,master's degree finance,TRUE
61d297ea-0e07-41ce-aae2-bfe0c10819a1,Imperial College London,master of science - msc business analytics,TRUE
038934f6-2ebf-4b2b-85b3-d9d87db687ad,Imperial College Business School,master of science - msc business analytics distinction,TRUE
038934f6-2ebf-4b2b-85b3-d9d87db687ad,UCL,master of arts (m.a.) publishing distinction,TRUE
727ff28a-9370-4c93-b6f1-b3d9a33ab8d8,Harvard University,doctor of philosophy - phd molecular and cellular biology,TRUE
8d030baa-33f7-4b1f-8d8f-c23700807fea,The University of Chicago,master’s degree statistics 4.00,TRUE
70338dc7-1984-45c5-896c-3b00139e7587,Georgia Institute of Technology,master's degree computer science,TRUE
70338dc7-1984-45c5-896c-3b00139e7587,Addis Ababa University,master’s degree engineering,TRUE
c5ac4011-4510-4383-8938-d5ba8a0a9220,Drexel University,master's degree business analytcis 3.8/4.0,TRUE
cad6389f-58b4-402f-b972-316344f88737,"School of Electrical Engineering, University of Belgrade",master's degree systems engineering and radio communications,TRUE
8ba2035f-fce1-412f-b971-ed335b315582,Carnegie Mellon University,master of science,TRUE
cfe09169-f4d5-4350-8ef4-cf2ce14274cc,Westfälische Wilhelms-Universität Münster,master of science (m.sc.) information systems,TRUE
6f4a6141-92a4-43d1-9fbb-5053b9458f28,Arizona State University,doctor of philosophy (phd) industrial engineering,TRUE
6f4a6141-92a4-43d1-9fbb-5053b9458f28,Maastricht University,masters econometrics,TRUE
44a97f05-8d9b-4396-a8ca-ee8f3e81d456,National Taiwan University of Science and Technology,master's degree electronic and computer engineering (gpa: 3.88/4),TRUE
8956c333-2604-4b92-abe5-962b47784651,Montana State University-Bozeman,master’s degree statistics & environmental science,TRUE
f457a695-2cc2-4b35-9601-da7f25c71842,Sri Venkateswara University,phd statistics+econometrics,TRUE
f457a695-2cc2-4b35-9601-da7f25c71842,Sri Venkateswara University,master of science (msc) statistics,TRUE
163e5126-5f79-4c01-9606-025777c860ec,"National technical university of Athens, CERN geneva",doctor of philosophy (phd) particle physics,TRUE
163e5126-5f79-4c01-9606-025777c860ec,National Technical University of Athens,msc particle physics,TRUE
89ffeedb-aaef-431c-9756-e06f0316ebee,University of Michigan - Rackham Graduate School,master applied statistics 3.7,TRUE
6bf53b8c-6cf2-4e09-aff9-8c161a1ad509,University of Central Florida,"master of science - ms statistics, data mining",TRUE
6bf53b8c-6cf2-4e09-aff9-8c161a1ad509,Chongqing University,ph.d  quantitative economics,TRUE
6bf53b8c-6cf2-4e09-aff9-8c161a1ad509,Chongqing University,doctor of philosophy - phd econometrics and quantitative economics,TRUE
922c540d-5533-40cb-87cc-46d95c66d34b,California State University-Los Angeles,master of science - ms information technology 3.5/4.0,TRUE
39a4d589-d0db-4d6e-9c99-933170565da4,Monash University,"doctor of philosophy (ph.d.) cognitive neuroscience passed - no changes required, receiving highest examination grade",TRUE
5a934624-bc9c-4394-945c-06ea332dd651,Stanford University,ph.d. economics,TRUE
5a934624-bc9c-4394-945c-06ea332dd651,Tel Aviv University,m.sc. management science - decisions and operations reseach,TRUE
ed760051-28db-4c17-8353-1eb4753671f6,University of Bristol,phd computer vision and experimental psychology,TRUE
ed760051-28db-4c17-8353-1eb4753671f6,Imperial College London,msc control systems,TRUE
dd6b7bf0-2e0f-42d7-9906-2ff698f08457,Tilburg University,master of science (msc) econometrics and mathematical economics,TRUE
819d276c-2236-4589-aeb4-d04306b8ece0,UC San Diego School of Global Policy and Strategy (GPS),master of pacific and international affairs international relations/pacific studies,TRUE
819d276c-2236-4589-aeb4-d04306b8ece0,University of San Francisco,master data science,TRUE
c2c25b52-4ba1-4f98-a969-5b04ba43ca99,Kyushu Institute of Design,master of design environmental information design,TRUE
1b38ad8b-3809-4f08-a367-6a4d96e67e5b,California State University-Fullerton,master of science (m.s.) statistics 4.00,TRUE
1b38ad8b-3809-4f08-a367-6a4d96e67e5b,California State University-Fullerton,master's degree applied mathematics,TRUE
e6e4e859-a2f6-4539-b9c4-182657b5b1da,Boston University,master of science (m.s.) computer information systems database management & business intelligence 3.8,TRUE
bd38345f-fdf3-4534-8126-722519781ea2,International Institute of Information Technology – Bangalore,master of technology (mtech) data science,TRUE
ff6516fb-2e6e-4a79-ba18-4985971bc4a2,Southern Methodist University,master’s degree data science 3.97 gpa,TRUE
191f0682-eb14-41c8-8c54-7b530925fc21,Université Paris Dauphine - PSL,phd in computer science computer science,TRUE
191f0682-eb14-41c8-8c54-7b530925fc21,Université Paris Dauphine - PSL,master in operations research and decision aid applied mathematics,TRUE
191f0682-eb14-41c8-8c54-7b530925fc21,Université Paris Dauphine - PSL,"master in business administration business administration and management, general",TRUE
2cbdc42f-7728-4148-b093-e9d16ca7f750,UCLA,master's degree computer science,TRUE
1b0d9ebf-58a4-4578-87fb-683b921f49e3,Harrisburg University of Science and Technology,master of science - ms analytics,TRUE
1b0d9ebf-58a4-4578-87fb-683b921f49e3,Oklahoma State University,master of science (m.s.) industrial engineering and management,TRUE
09adb47e-8f61-4a06-ae04-0390ad2e1642,Københavns Universitet,master’s degree it & cognition,TRUE
f9452afe-70de-4548-a830-41d09a5dd020,東京大学 / The University of Tokyo,doctor of philosophy (phd) electrical engineering and information systems,TRUE
5d73b2cd-d7e6-4f03-9bd6-56ca416671f3,Taras Shevchenko National University of Kyiv,master's degree information analytics,TRUE
63833c3e-58f6-4ff6-9113-30113e8e5e3e,"University of California, Davis",master of science (m.s.) statistics 3.82/4.0,TRUE
0ada3bca-706e-4e40-9ac2-b5b13221ca70,The University of North Carolina at Chapel Hill,doctor of philosophy (ph.d.) theoretical gravity/cosmology,TRUE
0ada3bca-706e-4e40-9ac2-b5b13221ca70,University of North Carolina at Chapel Hill,ms physics (cosmology),TRUE
3fa1df56-f292-495a-ae2a-ce9fbd708c50,University of Nottingham,master of arts - ma finance and investment postgraduate merit,TRUE
33c115bb-2174-498e-b009-0b855d54b569,Northwestern University,master of science (ms) predictive analytics,TRUE
2d5a4932-b185-44c0-8af3-719072cbe171,University of Denver,master's degree computer science,TRUE
006789ba-20b1-4e3e-923d-c97a98cf554a,Monash University,master's degree business information system,TRUE
60e12336-011c-4f0f-883a-807164684ea2,Universidad Nacional de Educación a Distancia - U.N.E.D.,master's degree statistical learning and data mining,TRUE
991d337d-bdda-4053-8ba4-a45689ef536c,Narsee Monjee Institute of Management Studies,master's degree data science/business analytics 3.94/4 (gold medalist),TRUE
8c52dca4-2c85-4f45-b3d5-db755ebf0db0,"National University 'Ivan Franko' , Lviv",master's degree mechanics and mathematics,TRUE
eb317353-d500-4590-b41b-2f6cdbd0bb04,University of Houston-Clear Lake,master's degree computer science 3.67,TRUE
cad24bc9-46a9-4a59-a4f7-7c1c3e067353,Vrije Universiteit Amsterdam,master of science (msc) bioinformatics,TRUE
0ee34881-ed1b-4048-bd5d-314284b4ca77,Purdue University,doctor of philosophy (phd) sustainable materials for civil infrastructure 4.0/4.0,TRUE
0ee34881-ed1b-4048-bd5d-314284b4ca77,University of Tehran,master's degree civil engineering 88,TRUE
aaa7c48c-b8f8-4d74-83fd-9600ed5ace7f,James Cook University,master's degree data science with distinction,TRUE
c5624718-da2b-4eed-949f-aa8973b7b31d,Lancaster University,doctor of philosophy (phd) statistics and operational research,TRUE
c5624718-da2b-4eed-949f-aa8973b7b31d,Lancaster University,mres statistics & operational research.,TRUE
10719cab-5acd-4778-bd12-963ca9582f62,"University of Tennessee, Knoxville",doctor of philosophy - phd computational biology and bioinformatics,TRUE
10719cab-5acd-4778-bd12-963ca9582f62,"University of Tennessee, Knoxville",master of science - ms statistics,TRUE
f02eda8a-74e6-405f-9e94-6589591199bc,University of New South Wales,master's degree information technology,TRUE
dfea907f-9f36-4182-9dfc-fbe85df83023,Syracuse University,master of science - ms information management in data science 4.0,TRUE
fbec3182-1ab9-42a2-bbb9-04f79771f757,Université de Sherbrooke,"doctor of philosophy (ph.d.) machine learning, data science (computer science) a+",TRUE
fbec3182-1ab9-42a2-bbb9-04f79771f757,Xiamen University,master of computer applications (m.c.a.) data mining (computer science) a+,TRUE
4ed0de40-a799-4a8c-8a84-e3f7850bb415,東京工業大学 / Tokyo Institute of Technology,doctor of philosophy (ph.d.) theoretical and mathematical physics,TRUE
4ed0de40-a799-4a8c-8a84-e3f7850bb415,東京工業大学 / Tokyo Institute of Technology,master of science (m.sc.) theoretical and mathematical physics,TRUE
095f1e8c-d17c-457e-9218-6f1aa4ba804e,Harvard University,"doctor of philosophy (ph.d.) cognition, brain, and behavior",TRUE
095f1e8c-d17c-457e-9218-6f1aa4ba804e,Harvard University,"master of arts (a.m.) cognition, brain, and behavior",TRUE
92e87baa-7aa1-4c64-844f-4f40cdd35d20,"University of California, Irvine",masters computer science ( focus machine learning / information retrieval ),TRUE
326acae7-9839-4f7e-af9a-39fbce9a47ea,Monash University,master of data science information technology,TRUE
ce1d8d35-dd15-43c1-ba9e-99c49e988e54,Shiraz University,master of science (msc) computer science - artificial intelligence,TRUE
ce1d8d35-dd15-43c1-ba9e-99c49e988e54,"Islamic Azad University,Science And Research Branch",doctor of philosophy - phd artificial intelligence,TRUE
3a1335ca-dca6-4933-b858-027825e2b12b,University of North Carolina at Chapel Hill,doctor of philosophy (ph.d.) statistics,TRUE
c0210b27-5b41-41c0-9fd9-3c4917f08ba6,University of San Francisco,master's degree data science,TRUE
73bc0e9a-ede0-410e-a609-789821c4fa1a,Imperial College London,doctor of philosophy - phd statistical genetics,TRUE
73bc0e9a-ede0-410e-a609-789821c4fa1a,National Taiwan University,master of science - ms biostatistics,TRUE
0a5a0f2c-e2cb-4cb4-9cf8-4f267250df6d,University of Virginia,master of science - ms data science,TRUE
ca9af9fa-ab57-4fc5-bf97-e723f0c315a2,University of Missouri-Columbia,master’s degree statistics - applied track,TRUE
96b0eae2-061e-40a3-9a75-861135e1c111,The University of Chicago,doctor of philosophy (ph.d.) computational chemistry,TRUE
96b0eae2-061e-40a3-9a75-861135e1c111,Ecole supérieure de Physique et de Chimie industrielles de la Ville de Paris,master's degree chemistry and physics,TRUE
133ab751-260d-4db3-bdaf-f2e0c34c5335,Rutgers University,master of science - ms data science 4.0,TRUE
133ab751-260d-4db3-bdaf-f2e0c34c5335,Texas A&M University,master of science (m.s.) ocean engineering 4.0,TRUE
dbaf37f0-98ab-4af4-bac2-2a284c3d9eb1,UNSW,doctor of philosophy (phd) physics,TRUE
72e8493b-9a3f-4d80-9e46-d80a24ac1e40,University of New Hampshire,master of science (m.s.) analytics / data science,TRUE
bb93e53c-c93e-4059-a150-40a57754b164,Bar-Ilan University,master of science - ms computer science,TRUE
fb55e0be-6bf3-4710-85ac-fecc587bc067,University of Wisconsin-Madison,master of arts mathematics,TRUE
ecfde940-0c04-461b-9e50-df02801b538c,"Kirorimal college, Delhi University",master of science (m.sc.) operations research,TRUE
778f966d-1236-4eac-a2c7-21173478a039,"University College London, U. of London",doctor of philosophy (phd) computational synthetic biology,TRUE
778f966d-1236-4eac-a2c7-21173478a039,Imperial College London,master's degree bioinformatics and theoretical systems biology merit,TRUE
836a4fc0-3cb6-4fa8-88e9-d85a0e9f4c85,Liverpool John Moores University,master's degree data science,TRUE
b7034930-46e0-428c-ab49-fe15832191be,UCL,master of science (msc) scientific computing distinction,TRUE
8357c5bb-8a0b-4723-8ec2-e30d51649e57,Georgia Institute of Technology,msc computational science,TRUE
8357c5bb-8a0b-4723-8ec2-e30d51649e57,University of Alberta,phd geomechanics,TRUE
c2dceedc-b3d6-4ec9-9f02-7d5347bf9432,Manonmaniam Sundaranar University,master of philosophy (mphil) advanced digital image processing & internet technolgoy first class,TRUE
c2dceedc-b3d6-4ec9-9f02-7d5347bf9432,University of Madras,master of computer applications (m.c.a.) computer science first class,TRUE
d691ebc0-efd0-4a6c-869f-384bc2165bc2,Institut national des Sciences appliquées de Lyon,doctor of philosophy (ph.d.) machine learning and information processing,TRUE
d691ebc0-efd0-4a6c-869f-384bc2165bc2,Northwestern Polytechnical University,master's degree information technology top 5%,TRUE
15e83b50-577f-4e2f-ac48-d2c1984cb19e,Università degli Studi di Milano-Bicocca,master’s degree business intelligence and big data analytics,TRUE
f1a0ea64-afd7-451b-a0d5-dbc889af9bab,Visvesvaraya Technological University,"master of technology - mtech ai,digital signal processing, speech signal processing, ml,dl multidisciplinary subjects a",TRUE
09905c4e-bdb4-4d7a-a11e-d843a6f6a65d,University of Alabama at Birmingham,master of science - ms electrical and computer engineering 3.63,TRUE
2431b459-27c1-48b6-9416-9ec5686eccf5,University of Technology Sydney,master’s degree data science and innovation,TRUE
2431b459-27c1-48b6-9416-9ec5686eccf5,Faculdades Opet,master of business administration (mba) marketing,TRUE
65fea933-1e33-4de1-a928-3741b38e375c,VU University Amsterdam,master’s degree business analytics,TRUE
1c45505d-4e1e-49e1-8837-4a96ad66853d,The University of Texas at Austin,phd petroleum and geosystems engineering,TRUE
1c45505d-4e1e-49e1-8837-4a96ad66853d,Tsinghua University,master of science engineering,TRUE
eae11211-62a9-41f4-95d7-553df85addd1,La Trobe University,master of business analytics,TRUE
32892c1c-af63-483a-9c86-fc043ca6f416,"Indian Institute of Technology, Kanpur",master's degree electrical engineering,TRUE
40c901e5-8b78-4a42-996e-6eea0d99259b,Université de Technologie de Compiègne (UTC),master of engineering - meng computer & data science 4.4/5 gpa,TRUE
40c901e5-8b78-4a42-996e-6eea0d99259b,한국과학기술원(KAIST),"master of engineering - meng computer & data science 4.07/4.2 gpa, a-a+.",TRUE
3973ccfe-bdc8-497b-bcc4-30b9483c851b,University of Sussex,doctor of philosophy - phd mathematics pass with minor corrections,TRUE
3973ccfe-bdc8-497b-bcc4-30b9483c851b,University of Sussex,mmath mathematics 1st class honours degree,TRUE
45e29681-ab5e-48b2-9dae-3286698f6af9,State University of New York at Albany,doctor of philosophy (ph.d.) criminal justice,TRUE
45e29681-ab5e-48b2-9dae-3286698f6af9,State University of New York at Albany,master's degree criminal justice,TRUE
fa79d2d8-6c85-44c4-8599-6ed9277a6b18,University of Southern Queensland,master's degree astrophysics 7.0 gpa so far,TRUE
3a4a55a3-ae10-4e9d-9749-7ddd406473af,La Trobe University,master's degree business information management and systems,TRUE
8d35269b-bd68-44c6-9674-862f97e9b7bd,Macquarie University,doctor of philosophy - phd computer science,TRUE
8d35269b-bd68-44c6-9674-862f97e9b7bd,Azad University (IAU),master's degree computer software engineering,TRUE
fadcdbb0-0638-41eb-b8b6-12c8d63126b8,University of Rochester - William E. Simon Graduate School of Business Administration,master of science (ms) technical entrepreneurship and management (team),TRUE
b055f3e3-704c-4a0d-b05f-f3fd840b32b0,Indiana University Bloomington,master's degree statistics 3.87/4.0,TRUE
31328319-eba3-436d-8a23-bddd741dfdde,University of Melbourne,doctor of philosophy (phd) electrical and electronic engineering h1 (course component),TRUE
31328319-eba3-436d-8a23-bddd741dfdde,K. N. Toosi University of Technology,"master of science (m.sc.) mechatronics, robotics, and automation engineering h1",TRUE
81deb797-bfd4-4156-9fa0-b7bb938a4f58,New York University,master of science (m.sc.) data science,TRUE
81deb797-bfd4-4156-9fa0-b7bb938a4f58,Telecom ParisTech,master of science (msc) big data & computer networks,TRUE
30c80a27-849e-4790-9838-577603a1e248,University of Minnesota-Twin Cities,doctor of philosophy (ph.d.) epidemiology and molecular biology,TRUE
30c80a27-849e-4790-9838-577603a1e248,University of Illinois at Urbana-Champaign,master's degree computer science,TRUE
0f7306df-0f19-4421-8aae-63e9863e2f89,Durham University,mmath mathematics,TRUE
6d18bc1d-dea6-4698-b80c-5034b8db3115,Cornell University,master of engineering (meng) operations research and information engineering,TRUE
95ddd2c7-70e9-4e9f-8c86-b2d2b3e86682,The Hebrew University of Jerusalem,master's degree statistics,TRUE
565ffb53-1758-4b0f-b124-e7e265f76c92,Georgia Institute of Technology,master of science - ms computer science,TRUE
94ceed88-3448-4ab0-82e7-bb6fa2c3137f,The Australian National University,doctor of philosophy - phd astrophysics,TRUE
94ceed88-3448-4ab0-82e7-bb6fa2c3137f,University of Adelaide,master of science - ms astronomy and astrophysics,TRUE
bde8700d-4936-4d59-a1c9-087119d63f56,Lund University School of Economics and Management,"master of science in business and economics (swe. civilekonomexamen) financial economics, economics",TRUE
bde8700d-4936-4d59-a1c9-087119d63f56,Högskolan Dalarna,"master studies in data science (60 ects) data science vg/vg, 5/5",TRUE
3469a13a-4f53-4dff-b080-5af54246a929,Eidgenössische Technische Hochschule Zürich,doctor of philosophy (ph.d.) computational astrophysics,TRUE
3469a13a-4f53-4dff-b080-5af54246a929,Eidgenössische Technische Hochschule Zürich,master of science (msc) physics,TRUE
2bae3be5-cb7e-43eb-afd1-6ecd85699c06,University of New Haven,master’s degree data science,TRUE
57abd158-87e0-4860-90ab-93bf5128d9ad,Lancaster University,master’s degree data science distinction,TRUE
fc7c3c42-a6ff-4b0b-8dd0-3c272ba1c436,University of Tsukuba,master's degree engineering,TRUE
be78e36b-324e-40c8-884e-7c82a1a87ca2,MITx on edX,master's degree data science,TRUE
be78e36b-324e-40c8-884e-7c82a1a87ca2,UNSW,master's degree systems engineering,TRUE
3cc2b635-baf9-4aff-aa59-137c3ad45d35,Monash University,doctor of philosophy (ph.d.) condensed matter and materials physics,TRUE
cf9de9a5-099e-4112-a45b-d5b7590b6d06,City University London,master's degree data science,TRUE
d3400697-ad4a-448e-8c7a-6aa190178870,McMaster University,masters chemical engineering,TRUE
8ab7b1cd-b23f-44f6-841d-4b5a93e2f6f8,Jagiellonian University,doctor of philosophy (phd) applied mathematics,TRUE
8ab7b1cd-b23f-44f6-841d-4b5a93e2f6f8,Jagiellonian University,master's degree mathematical and natural sciences studies,TRUE
2386d2d6-bc85-4a74-ab9f-52ea7b1d190c,Arizona State University,master of science (m.s.) industrial engineering 3.36,TRUE
05f33aab-f178-4e3f-a2bd-237821681b20,UCL,msc. economics economics,TRUE
05f33aab-f178-4e3f-a2bd-237821681b20,Pontificia Universidad Católica de Chile,master of science (msc) industrial engineering,TRUE
2d4580fd-4fee-4de0-b792-63f59791d305,"University of Massachusetts, Amherst",m.s. statistics,TRUE
252d683d-e953-4ef7-b20c-542d00db3965,University of Michigan,master of arts (m.a.) statistics,TRUE
09168ac0-c9dd-49c5-96a3-b7ee56fd640c,University of Oxford,doctor of philosophy (ph.d.) interdisciplinary bioscience,TRUE
6b5a117a-282f-4eb1-ac07-f0393403de0a,The Johns Hopkins Bloomberg School of Public Health,doctor of philosophy (ph.d.) biostatistics,TRUE
6b5a117a-282f-4eb1-ac07-f0393403de0a,Johns Hopkins Bloomberg School of Public Health,mhs in biostatistics (bioinformatics program) biostatistics,TRUE
9f183685-92c4-4e02-9438-5e65d886c330,Columbia University,master of science - ms  operations research  4.0/4.0,TRUE
63ec4243-fadf-41c6-b4c2-24b35ce9ae8a,Nanyang Technological University,ph.d. operation research and optimization,TRUE
7532e7b9-b172-46d8-b7d8-ca4db91268f1,Duke University,master of science - ms statistics,TRUE
e38da83d-0922-4c1c-98ec-761bd9ca308a,University of Melbourne,"phd bioinformatics, pattern recognition",TRUE
efe793e7-3f16-4fb2-88de-c1ec38c5a937,Georgia Institute of Technology,master of science - ms computer science,TRUE
fe0da2f2-b831-4a35-be35-0cbfe5dffe51,Universidad de Buenos Aires,doctor of philosophy (phd) cell/cellular and molecular biology sobresaliente (highest distinction),TRUE
dfe4715a-3056-4318-a334-ac924ee61cb7,University of Amsterdam,doctor of philosophy (phd) information retrieval,TRUE
dfe4715a-3056-4318-a334-ac924ee61cb7,University of Amsterdam,"master information science, human-centered multimedia track,",TRUE
4f2e3ea6-6c02-4325-ad7e-27b620a39eff,McMaster University,master of science (msc) ehealth,TRUE
fb808d15-bf21-40a0-80e3-95b7507c9c0c,Oregon State University,doctor of philosophy (ph.d.) applied economics,TRUE
fb808d15-bf21-40a0-80e3-95b7507c9c0c,Oregon State University,master of science (ms) statistics,TRUE
b84762bc-dbc6-4dfc-b077-0b26e5f1e81e,Harvard University,masters statistics,TRUE
b84762bc-dbc6-4dfc-b077-0b26e5f1e81e,Universität Basel,ph.d. mathematics,TRUE
b84762bc-dbc6-4dfc-b077-0b26e5f1e81e,Université Louis Pasteur (Strasbourg I),masters & dea mathematics,TRUE
f1d609aa-e5e5-4070-a1a8-301b88d938ff,University of San Francisco,master of science - ms analytics,TRUE
f1d609aa-e5e5-4070-a1a8-301b88d938ff,UCLA,master of science - ms mechanical engineering,TRUE
e2a00f1c-9294-44c9-a430-a88aa5e86124,De Montfort Univeristy,phd nonlinear modeling and identification of unsteady aerodynamics at stall,TRUE
